value,label
MISSOURI_MILAN,"Missouri, Milan"
MISSOURI_MILFORD,"Missouri, Milford"
MISSOURI_MILLARD,"Missouri, Millard"
MISSOURI_MILLER,"Missouri, Miller"
MISSOURI_MILL_SPRING,"Missouri, Mill Spring"
MISSOURI_MILO,"Missouri, Milo"
MISSOURI_MINDENMINES,"Missouri, Mindenmines"
MISSOURI_MINER,"Missouri, Miner"
MISSOURI_MINERAL_POINT,"Missouri, Mineral Point"
MISSOURI_MIRAMIGUOA_PARK,"Missouri, Miramiguoa Park"
MISSOURI_MISSOURI_CITY,"Missouri, Missouri City"
MISSOURI_MOBERLY,"Missouri, Moberly"
MISSOURI_MOKANE,"Missouri, Mokane"
MISSOURI_MOLINE_ACRES,"Missouri, Moline Acres"
MISSOURI_MONETT,"Missouri, Monett"
MISSOURI_MONROE_CITY,"Missouri, Monroe City"
MISSOURI_MONTGOMERY_CITY,"Missouri, Montgomery City"
MISSOURI_MONTICELLO,"Missouri, Monticello"
MISSOURI_MONTROSE,"Missouri, Montrose"
MISSOURI_MOORESVILLE,"Missouri, Mooresville"
MISSOURI_MOREHOUSE,"Missouri, Morehouse"
MISSOURI_MORLEY,"Missouri, Morley"
MISSOURI_MORRISON,"Missouri, Morrison"
MISSOURI_MORRISVILLE,"Missouri, Morrisville"
MISSOURI_MOSBY,"Missouri, Mosby"
MISSOURI_MOSCOW_MILLS,"Missouri, Moscow Mills"
MISSOURI_MOUND_CITY,"Missouri, Mound City"
MISSOURI_MOUNDVILLE,"Missouri, Moundville"
MISSOURI_MOUNTAIN_GROVE,"Missouri, Mountain Grove"
MISSOURI_MOUNTAIN_VIEW,"Missouri, Mountain View"
MISSOURI_MOUNT_LEONARD,"Missouri, Mount Leonard"
MISSOURI_MOUNT_MORIAH,"Missouri, Mount Moriah"
MISSOURI_MOUNT_VERNON,"Missouri, Mount Vernon"
MISSOURI_MURPHY,"Missouri, Murphy"
MISSOURI_NAPOLEON,"Missouri, Napoleon"
MISSOURI_NAYLOR,"Missouri, Naylor"
MISSOURI_NECK_CITY,"Missouri, Neck City"
MISSOURI_NEELYVILLE,"Missouri, Neelyville"
MISSOURI_NELSON,"Missouri, Nelson"
MISSOURI_NEOSHO,"Missouri, Neosho"
MISSOURI_NEVADA,"Missouri, Nevada"
MISSOURI_NEWARK,"Missouri, Newark"
MISSOURI_NEW_BLOOMFIELD,"Missouri, New Bloomfield"
MISSOURI_NEWBURG,"Missouri, Newburg"
MISSOURI_NEW_CAMBRIA,"Missouri, New Cambria"
MISSOURI_NEW_FLORENCE,"Missouri, New Florence"
MISSOURI_NEW_FRANKLIN,"Missouri, New Franklin"
MISSOURI_NEW_HAMPTON,"Missouri, New Hampton"
MISSOURI_NEW_HAVEN,"Missouri, New Haven"
MISSOURI_NEW_LONDON,"Missouri, New London"
MISSOURI_NEW_MADRID,"Missouri, New Madrid"
MISSOURI_NEW_MELLE,"Missouri, New Melle"
MISSOURI_NEWTONIA,"Missouri, Newtonia"
MISSOURI_NEWTOWN,"Missouri, Newtown"
MISSOURI_NIANGUA,"Missouri, Niangua"
MISSOURI_NIXA,"Missouri, Nixa"
MISSOURI_NOEL,"Missouri, Noel"
MISSOURI_NORBORNE,"Missouri, Norborne"
MISSOURI_NORMANDY,"Missouri, Normandy"
MISSOURI_NORTH_KANSAS_CITY,"Missouri, North Kansas City"
MISSOURI_NORTH_LILBOURN,"Missouri, North Lilbourn"
MISSOURI_NORTHMOOR,"Missouri, Northmoor"
MISSOURI_NORTH_WARDELL,"Missouri, North Wardell"
MISSOURI_NORTHWOODS,"Missouri, Northwoods"
MISSOURI_NORWOOD,"Missouri, Norwood"
MISSOURI_NORWOOD_COURT,"Missouri, Norwood Court"
MISSOURI_NOVELTY,"Missouri, Novelty"
MISSOURI_NOVINGER,"Missouri, Novinger"
MISSOURI_OAK_GROVE,"Missouri, Oak Grove"
MISSOURI_OAKLAND,"Missouri, Oakland"
MISSOURI_OAK_RIDGE,"Missouri, Oak Ridge"
MISSOURI_OAKS,"Missouri, Oaks"
MISSOURI_OAKVIEW,"Missouri, Oakview"
MISSOURI_OAKVILLE,"Missouri, Oakville"
MISSOURI_OAKWOOD,"Missouri, Oakwood"
MISSOURI_OAKWOOD_PARK,"Missouri, Oakwood Park"
MISSOURI_ODESSA,"Missouri, Odessa"
MISSOURI_O_FALLON,"Missouri, O'Fallon"
MISSOURI_OLD_APPLETON,"Missouri, Old Appleton"
MISSOURI_OLD_MONROE,"Missouri, Old Monroe"
MISSOURI_OLEAN,"Missouri, Olean"
MISSOURI_OLIVETTE,"Missouri, Olivette"
MISSOURI_OLYMPIAN_VILLAGE,"Missouri, Olympian Village"
MISSOURI_ORAN,"Missouri, Oran"
MISSOURI_OREGON,"Missouri, Oregon"
MISSOURI_ORONOGO,"Missouri, Oronogo"
MISSOURI_ORRICK,"Missouri, Orrick"
MISSOURI_OSAGE_BEACH,"Missouri, Osage Beach"
MISSOURI_OSBORN,"Missouri, Osborn"
MISSOURI_OSCEOLA,"Missouri, Osceola"
MISSOURI_OSGOOD,"Missouri, Osgood"
MISSOURI_OTTERVILLE,"Missouri, Otterville"
MISSOURI_OVERLAND,"Missouri, Overland"
MISSOURI_OWENSVILLE,"Missouri, Owensville"
MISSOURI_OZARK,"Missouri, Ozark"
MISSOURI_PACIFIC,"Missouri, Pacific"
MISSOURI_PAGEDALE,"Missouri, Pagedale"
MISSOURI_PALMYRA,"Missouri, Palmyra"
MISSOURI_PARIS,"Missouri, Paris"
MISSOURI_PARKDALE,"Missouri, Parkdale"
MISSOURI_PARK_HILLS,"Missouri, Park Hills"
MISSOURI_PARKVILLE,"Missouri, Parkville"
MISSOURI_PARKWAY,"Missouri, Parkway"
MISSOURI_PARMA,"Missouri, Parma"
MISSOURI_PARNELL,"Missouri, Parnell"
MISSOURI_PASADENA_HILLS,"Missouri, Pasadena Hills"
MISSOURI_PASADENA_PARK,"Missouri, Pasadena Park"
MISSOURI_PASCOLA,"Missouri, Pascola"
MISSOURI_PASSAIC,"Missouri, Passaic"
MISSOURI_PATTONSBURG,"Missouri, Pattonsburg"
MISSOURI_PAYNESVILLE,"Missouri, Paynesville"
MISSOURI_PECULIAR,"Missouri, Peculiar"
MISSOURI_PENERMON,"Missouri, Penermon"
MISSOURI_PERRY,"Missouri, Perry"
MISSOURI_PERRYVILLE,"Missouri, Perryville"
MISSOURI_PEVELY,"Missouri, Pevely"
MISSOURI_PHILLIPSBURG,"Missouri, Phillipsburg"
MISSOURI_PICKERING,"Missouri, Pickering"
MISSOURI_PIEDMONT,"Missouri, Piedmont"
MISSOURI_PIERCE_CITY,"Missouri, Pierce City"
MISSOURI_PILOT_GROVE,"Missouri, Pilot Grove"
MISSOURI_PILOT_KNOB,"Missouri, Pilot Knob"
MISSOURI_PINE_LAWN,"Missouri, Pine Lawn"
MISSOURI_PINEVILLE,"Missouri, Pineville"
MISSOURI_PINHOOK,"Missouri, Pinhook"
MISSOURI_PLATTE_CITY,"Missouri, Platte City"
MISSOURI_PLATTE_WOODS,"Missouri, Platte Woods"
MISSOURI_PLATTSBURG,"Missouri, Plattsburg"
MISSOURI_PLEASANT_HILL,"Missouri, Pleasant Hill"
MISSOURI_PLEASANT_HOPE,"Missouri, Pleasant Hope"
MISSOURI_PLEASANT_VALLEY,"Missouri, Pleasant Valley"
MISSOURI_POCAHONTAS,"Missouri, Pocahontas"
MISSOURI_POLLOCK,"Missouri, Pollock"
MISSOURI_POLO,"Missouri, Polo"
MISSOURI_POPLAR_BLUFF,"Missouri, Poplar Bluff"
MISSOURI_PORTAGE_DES_SIOUX,"Missouri, Portage Des Sioux"
MISSOURI_PORTAGEVILLE,"Missouri, Portageville"
MISSOURI_POTOSI,"Missouri, Potosi"
MISSOURI_POWERSVILLE,"Missouri, Powersville"
MISSOURI_PRAIRIE_HOME,"Missouri, Prairie Home"
MISSOURI_PRATHERSVILLE,"Missouri, Prathersville"
MISSOURI_PRESTON,"Missouri, Preston"
MISSOURI_PRINCETON,"Missouri, Princeton"
MISSOURI_PURCELL,"Missouri, Purcell"
MISSOURI_PURDIN,"Missouri, Purdin"
MISSOURI_PURDY,"Missouri, Purdy"
MISSOURI_PUXICO,"Missouri, Puxico"
MISSOURI_QUEEN_CITY,"Missouri, Queen City"
MISSOURI_QUITMAN,"Missouri, Quitman"
MISSOURI_QULIN,"Missouri, Qulin"
MISSOURI_RANDOLPH,"Missouri, Randolph"
MISSOURI_RAVENWOOD,"Missouri, Ravenwood"
MISSOURI_RAYMONDVILLE,"Missouri, Raymondville"
MISSOURI_RAYMORE,"Missouri, Raymore"
MISSOURI_RAYTOWN,"Missouri, Raytown"
MISSOURI_RAYVILLE,"Missouri, Rayville"
MISSOURI_REA,"Missouri, Rea"
MISSOURI_REDINGS_MILL,"Missouri, Redings Mill"
MISSOURI_REEDS,"Missouri, Reeds"
MISSOURI_REEDS_SPRING,"Missouri, Reeds Spring"
MISSOURI_RENICK,"Missouri, Renick"
MISSOURI_RENSSELAER,"Missouri, Rensselaer"
MISSOURI_REPUBLIC,"Missouri, Republic"
MISSOURI_REVERE,"Missouri, Revere"
MISSOURI_RHINELAND,"Missouri, Rhineland"
MISSOURI_RICHARDS,"Missouri, Richards"
MISSOURI_RICH_HILL,"Missouri, Rich Hill"
MISSOURI_RICHLAND,"Missouri, Richland"
MISSOURI_RICHMOND,"Missouri, Richmond"
MISSOURI_RICHMOND_HEIGHTS,"Missouri, Richmond Heights"
MISSOURI_RIDGELY,"Missouri, Ridgely"
MISSOURI_RIDGEWAY,"Missouri, Ridgeway"
MISSOURI_RISCO,"Missouri, Risco"
MISSOURI_RITCHEY,"Missouri, Ritchey"
MISSOURI_RIVER_BEND,"Missouri, River Bend"
MISSOURI_RIVERSIDE,"Missouri, Riverside"
MISSOURI_RIVERVIEW,"Missouri, Riverview"
MISSOURI_RIVES,"Missouri, Rives"
MISSOURI_ROCHEPORT,"Missouri, Rocheport"
MISSOURI_ROCKAWAY_BEACH,"Missouri, Rockaway Beach"
MISSOURI_ROCK_HILL,"Missouri, Rock Hill"
MISSOURI_ROCK_PORT,"Missouri, Rock Port"
MISSOURI_ROCKVILLE,"Missouri, Rockville"
MISSOURI_ROGERSVILLE,"Missouri, Rogersville"
MISSOURI_ROLLA,"Missouri, Rolla"
MISSOURI_ROSCOE,"Missouri, Roscoe"
MISSOURI_ROSEBUD,"Missouri, Rosebud"
MISSOURI_ROSENDALE,"Missouri, Rosendale"
MISSOURI_ROTHVILLE,"Missouri, Rothville"
MISSOURI_RUSH_HILL,"Missouri, Rush Hill"
MISSOURI_RUSHVILLE,"Missouri, Rushville"
MISSOURI_RUSSELLVILLE,"Missouri, Russellville"
MISSOURI_RUTLEDGE,"Missouri, Rutledge"
MISSOURI_SAGINAW,"Missouri, Saginaw"
MISSOURI_ST__ANN,"Missouri, St. Ann"
MISSOURI_ST__CHARLES,"Missouri, St. Charles"
MISSOURI_ST__CLAIR,"Missouri, St. Clair"
MISSOURI_ST__CLOUD,"Missouri, St. Cloud"
MISSOURI_STE__GENEVIEVE,"Missouri, Ste. Genevieve"
MISSOURI_ST__ELIZABETH,"Missouri, St. Elizabeth"
MISSOURI_ST__GEORGE,"Missouri, St. George"
MISSOURI_ST__JAMES,"Missouri, St. James"
MISSOURI_ST__JOHN,"Missouri, St. John"
MISSOURI_ST__JOSEPH,"Missouri, St. Joseph"
MISSOURI_ST__LOUIS,"Missouri, St. Louis"
MISSOURI_ST__MARTINS,"Missouri, St. Martins"
MISSOURI_ST__MARY,"Missouri, St. Mary"
MISSOURI_ST__PAUL,"Missouri, St. Paul"
MISSOURI_ST__PETERS,"Missouri, St. Peters"
MISSOURI_ST__ROBERT,"Missouri, St. Robert"
MISSOURI_ST__THOMAS,"Missouri, St. Thomas"
MISSOURI_SALEM,"Missouri, Salem"
MISSOURI_SALISBURY,"Missouri, Salisbury"
MISSOURI_SAPPINGTON,"Missouri, Sappington"
MISSOURI_SARCOXIE,"Missouri, Sarcoxie"
MISSOURI_SAVANNAH,"Missouri, Savannah"
MISSOURI_SCHELL_CITY,"Missouri, Schell City"
MISSOURI_SCOTSDALE,"Missouri, Scotsdale"
MISSOURI_SCOTT_CITY,"Missouri, Scott City"
MISSOURI_SEDALIA,"Missouri, Sedalia"
MISSOURI_SEDGEWICKVILLE,"Missouri, Sedgewickville"
MISSOURI_SELIGMAN,"Missouri, Seligman"
MISSOURI_SENATH,"Missouri, Senath"
MISSOURI_SENECA,"Missouri, Seneca"
MISSOURI_SEYMOUR,"Missouri, Seymour"
MISSOURI_SHELBINA,"Missouri, Shelbina"
MISSOURI_SHELBYVILLE,"Missouri, Shelbyville"
MISSOURI_SHELDON,"Missouri, Sheldon"
MISSOURI_SHELL_KNOB,"Missouri, Shell Knob"
MISSOURI_SHERIDAN,"Missouri, Sheridan"
MISSOURI_SHOAL_CREEK_DRIVE,"Missouri, Shoal Creek Drive"
MISSOURI_SHOAL_CREEK_ESTATES,"Missouri, Shoal Creek Estates"
MISSOURI_SHREWSBURY,"Missouri, Shrewsbury"
MISSOURI_SIBLEY,"Missouri, Sibley"
MISSOURI_SIKESTON,"Missouri, Sikeston"
MISSOURI_SILEX,"Missouri, Silex"
MISSOURI_SILVER_CREEK,"Missouri, Silver Creek"
MISSOURI_SKIDMORE,"Missouri, Skidmore"
MISSOURI_SLATER,"Missouri, Slater"
MISSOURI_SMITHTON,"Missouri, Smithton"
MISSOURI_SMITHVILLE,"Missouri, Smithville"
MISSOURI_SOUTH_GIFFORD,"Missouri, South Gifford"
MISSOURI_SOUTH_GORIN,"Missouri, South Gorin"
MISSOURI_SOUTH_GREENFIELD,"Missouri, South Greenfield"
MISSOURI_SOUTH_LINEVILLE,"Missouri, South Lineville"
MISSOURI_SOUTH_WEST_CITY,"Missouri, South West City"
MISSOURI_SPANISH_LAKE,"Missouri, Spanish Lake"
MISSOURI_SPARTA,"Missouri, Sparta"
MISSOURI_SPICKARD,"Missouri, Spickard"
MISSOURI_SPOKANE,"Missouri, Spokane"
MISSOURI_SPRINGFIELD,"Missouri, Springfield"
MISSOURI_STANBERRY,"Missouri, Stanberry"
MISSOURI_STARK_CITY,"Missouri, Stark City"
MISSOURI_STEELE,"Missouri, Steele"
MISSOURI_STEELVILLE,"Missouri, Steelville"
MISSOURI_STELLA,"Missouri, Stella"
MISSOURI_STEWARTSVILLE,"Missouri, Stewartsville"
MISSOURI_STOCKTON,"Missouri, Stockton"
MISSOURI_STOTESBURY,"Missouri, Stotesbury"
MISSOURI_STOTTS_CITY,"Missouri, Stotts City"
MISSOURI_STOUTLAND,"Missouri, Stoutland"
MISSOURI_STOUTSVILLE,"Missouri, Stoutsville"
MISSOURI_STOVER,"Missouri, Stover"
MISSOURI_STRAFFORD,"Missouri, Strafford"
MISSOURI_STRASBURG,"Missouri, Strasburg"
MISSOURI_STURGEON,"Missouri, Sturgeon"
MISSOURI_SUGAR_CREEK,"Missouri, Sugar Creek"
MISSOURI_SULLIVAN,"Missouri, Sullivan"
MISSOURI_SUMMERSVILLE,"Missouri, Summersville"
MISSOURI_SUMNER,"Missouri, Sumner"
MISSOURI_SUNDOWN,"Missouri, Sundown"
MISSOURI_SUNRISE_BEACH,"Missouri, Sunrise Beach"
MISSOURI_SUNSET_HILLS,"Missouri, Sunset Hills"
MISSOURI_SWEET_SPRINGS,"Missouri, Sweet Springs"
MISSOURI_SYCAMORE_HILLS,"Missouri, Sycamore Hills"
MISSOURI_SYRACUSE,"Missouri, Syracuse"
MISSOURI_TABLE_ROCK,"Missouri, Table Rock"
MISSOURI_TALLAPOOSA,"Missouri, Tallapoosa"
MISSOURI_TANEYVILLE,"Missouri, Taneyville"
MISSOURI_TAOS,"Missouri, Taos"
MISSOURI_TARKIO,"Missouri, Tarkio"
MISSOURI_TARRANTS,"Missouri, Tarrants"
MISSOURI_THAYER,"Missouri, Thayer"
MISSOURI_THEODOSIA,"Missouri, Theodosia"
MISSOURI_TIGHTWAD,"Missouri, Tightwad"
MISSOURI_TINA,"Missouri, Tina"
MISSOURI_TINDALL,"Missouri, Tindall"
MISSOURI_TIPTON,"Missouri, Tipton"
MISSOURI_TOWN_AND_COUNTRY,"Missouri, Town and Country"
MISSOURI_TRACY,"Missouri, Tracy"
MISSOURI_TRENTON,"Missouri, Trenton"
MISSOURI_TRIMBLE,"Missouri, Trimble"
MISSOURI_TRIPLETT,"Missouri, Triplett"
MISSOURI_TROY,"Missouri, Troy"
MISSOURI_TRUESDALE,"Missouri, Truesdale"
MISSOURI_TRUXTON,"Missouri, Truxton"
MISSOURI_TURNEY,"Missouri, Turney"
MISSOURI_TUSCUMBIA,"Missouri, Tuscumbia"
MISSOURI_TWIN_BRIDGES,"Missouri, Twin Bridges"
MISSOURI_TWIN_OAKS,"Missouri, Twin Oaks"
MISSOURI_UMBER_VIEW_HEIGHTS,"Missouri, Umber View Heights"
MISSOURI_UNION,"Missouri, Union"
MISSOURI_UNION_STAR,"Missouri, Union Star"
MISSOURI_UNIONVILLE,"Missouri, Unionville"
MISSOURI_UNITY_VILLAGE,"Missouri, Unity Village"
MISSOURI_UNIVERSITY_CITY,"Missouri, University City"
MISSOURI_UPLANDS_PARK,"Missouri, Uplands Park"
MISSOURI_URBANA,"Missouri, Urbana"
MISSOURI_URICH,"Missouri, Urich"
MISSOURI_UTICA,"Missouri, Utica"
MISSOURI_VALLEY_PARK,"Missouri, Valley Park"
MISSOURI_VAN_BUREN,"Missouri, Van Buren"
MISSOURI_VANDALIA,"Missouri, Vandalia"
MISSOURI_VANDIVER,"Missouri, Vandiver"
MISSOURI_VANDUSER,"Missouri, Vanduser"
MISSOURI_VELDA_CITY,"Missouri, Velda City"
MISSOURI_VELDA_VILLAGE_HILLS,"Missouri, Velda Village Hills"
MISSOURI_VERONA,"Missouri, Verona"
MISSOURI_VERSAILLES,"Missouri, Versailles"
MISSOURI_VIBURNUM,"Missouri, Viburnum"
MISSOURI_VIENNA,"Missouri, Vienna"
MISSOURI_VILLAGE_OF_FOUR_SEASONS,"Missouri, Village of Four Seasons"
MISSOURI_VILLA_RIDGE,"Missouri, Villa Ridge"
MISSOURI_VINITA_PARK,"Missouri, Vinita Park"
MISSOURI_VINITA_TERRACE,"Missouri, Vinita Terrace"
MISSOURI_VISTA,"Missouri, Vista"
MISSOURI_WACO,"Missouri, Waco"
MISSOURI_WALKER,"Missouri, Walker"
MISSOURI_WALNUT_GROVE,"Missouri, Walnut Grove"
MISSOURI_WARDELL,"Missouri, Wardell"
MISSOURI_WARDSVILLE,"Missouri, Wardsville"
MISSOURI_WARRENSBURG,"Missouri, Warrensburg"
MISSOURI_WARRENTON,"Missouri, Warrenton"
MISSOURI_WARSAW,"Missouri, Warsaw"
MISSOURI_WARSON_WOODS,"Missouri, Warson Woods"
MISSOURI_WASHBURN,"Missouri, Washburn"
MISSOURI_WASHINGTON,"Missouri, Washington"
MISSOURI_WATSON,"Missouri, Watson"
MISSOURI_WAVERLY,"Missouri, Waverly"
MISSOURI_WAYLAND,"Missouri, Wayland"
MISSOURI_WAYNESVILLE,"Missouri, Waynesville"
MISSOURI_WEATHERBY,"Missouri, Weatherby"
MISSOURI_WEATHERBY_LAKE,"Missouri, Weatherby Lake"
MISSOURI_WEAUBLEAU,"Missouri, Weaubleau"
MISSOURI_WEBB_CITY,"Missouri, Webb City"
MISSOURI_WEBSTER_GROVES,"Missouri, Webster Groves"
MISSOURI_WELDON_SPRING,"Missouri, Weldon Spring"
MISSOURI_WELDON_SPRING_HEIGHTS,"Missouri, Weldon Spring Heights"
MISSOURI_WELLINGTON,"Missouri, Wellington"
MISSOURI_WELLSTON,"Missouri, Wellston"
MISSOURI_WELLSVILLE,"Missouri, Wellsville"
MISSOURI_WENTWORTH,"Missouri, Wentworth"
MISSOURI_WENTZVILLE,"Missouri, Wentzville"
MISSOURI_WEST_ALTON,"Missouri, West Alton"
MISSOURI_WESTBORO,"Missouri, Westboro"
MISSOURI_WEST_LINE,"Missouri, West Line"
MISSOURI_WESTON,"Missouri, Weston"
MISSOURI_WESTPHALIA,"Missouri, Westphalia"
MISSOURI_WEST_PLAINS,"Missouri, West Plains"
MISSOURI_WESTWOOD,"Missouri, Westwood"
MISSOURI_WHEATLAND,"Missouri, Wheatland"
MISSOURI_WHEATON,"Missouri, Wheaton"
MISSOURI_WHEELING,"Missouri, Wheeling"
MISSOURI_WHITEMAN_AFB,"Missouri, Whiteman AFB"
MISSOURI_WHITESIDE,"Missouri, Whiteside"
MISSOURI_WHITEWATER,"Missouri, Whitewater"
MISSOURI_WILBUR_PARK,"Missouri, Wilbur Park"
MISSOURI_WILDWOOD,"Missouri, Wildwood"
MISSOURI_WILLARD,"Missouri, Willard"
MISSOURI_WILLIAMSVILLE,"Missouri, Williamsville"
MISSOURI_WILLOW_SPRINGS,"Missouri, Willow Springs"
MISSOURI_WILSON_CITY,"Missouri, Wilson City"
MISSOURI_WINCHESTER,"Missouri, Winchester"
MISSOURI_WINDSOR,"Missouri, Windsor"
MISSOURI_WINFIELD,"Missouri, Winfield"
MISSOURI_WINONA,"Missouri, Winona"
MISSOURI_WINSTON,"Missouri, Winston"
MISSOURI_WOODS_HEIGHTS,"Missouri, Woods Heights"
MISSOURI_WOODSON_TERRACE,"Missouri, Woodson Terrace"
MISSOURI_WOOLDRIDGE,"Missouri, Wooldridge"
MISSOURI_WORTH,"Missouri, Worth"
MISSOURI_WORTHINGTON,"Missouri, Worthington"
MISSOURI_WRIGHT_CITY,"Missouri, Wright City"
MISSOURI_WYACONDA,"Missouri, Wyaconda"
MISSOURI_WYATT,"Missouri, Wyatt"
MISSOURI_ZALMA,"Missouri, Zalma"
MONTANA_ABSAROKEE,"Montana, Absarokee"
MONTANA_AGENCY,"Montana, Agency"
MONTANA_ALBERTON,"Montana, Alberton"
MONTANA_ALDER,"Montana, Alder"
MONTANA_AMSTERDAM_CHURCHILL,"Montana, Amsterdam-Churchill"
MONTANA_ANACONDA_DEER_LODGE,"Montana, Anaconda-Deer Lodge"
MONTANA_ANTELOPE,"Montana, Antelope"
MONTANA_ARLEE,"Montana, Arlee"
MONTANA_ASHLAND,"Montana, Ashland"
MONTANA_AUGUSTA,"Montana, Augusta"
MONTANA_AVON,"Montana, Avon"
MONTANA_AZURE,"Montana, Azure"
MONTANA_BAINVILLE,"Montana, Bainville"
MONTANA_BAKER,"Montana, Baker"
MONTANA_BALLANTINE,"Montana, Ballantine"
MONTANA_BASIN,"Montana, Basin"
MONTANA_BEARCREEK,"Montana, Bearcreek"
MONTANA_BEAVER_CREEK,"Montana, Beaver Creek"
MONTANA_BELFRY,"Montana, Belfry"
MONTANA_BELGRADE,"Montana, Belgrade"
MONTANA_BELT,"Montana, Belt"
MONTANA_BIG_ARM,"Montana, Big Arm"
MONTANA_BIGFORK,"Montana, Bigfork"
MONTANA_BIG_SANDY,"Montana, Big Sandy"
MONTANA_BIG_SKY,"Montana, Big Sky"
MONTANA_BIG_TIMBER,"Montana, Big Timber"
MONTANA_BILLINGS,"Montana, Billings"
MONTANA_BIRNEY,"Montana, Birney"
MONTANA_BLACK_EAGLE,"Montana, Black Eagle"
MONTANA_BONEAU,"Montana, Boneau"
MONTANA_BONNER_WEST_RIVERSIDE,"Montana, Bonner-West Riverside"
MONTANA_BOULDER,"Montana, Boulder"
MONTANA_BOX_ELDER,"Montana, Box Elder"
MONTANA_BOZEMAN,"Montana, Bozeman"
MONTANA_BRIDGER,"Montana, Bridger"
MONTANA_BROADUS,"Montana, Broadus"
MONTANA_BROADVIEW,"Montana, Broadview"
MONTANA_BROCKTON,"Montana, Brockton"
MONTANA_BROWNING,"Montana, Browning"
MONTANA_BUSBY,"Montana, Busby"
MONTANA_BUTTE_SILVER_BOW,"Montana, Butte-Silver Bow"
MONTANA_CAMP_THREE,"Montana, Camp Three"
MONTANA_CARDWELL,"Montana, Cardwell"
MONTANA_CARTER,"Montana, Carter"
MONTANA_CASCADE,"Montana, Cascade"
MONTANA_CHARLO,"Montana, Charlo"
MONTANA_CHESTER,"Montana, Chester"
MONTANA_CHINOOK,"Montana, Chinook"
MONTANA_CHOTEAU,"Montana, Choteau"
MONTANA_CIRCLE,"Montana, Circle"
MONTANA_CLANCY,"Montana, Clancy"
MONTANA_CLINTON,"Montana, Clinton"
MONTANA_CLYDE_PARK,"Montana, Clyde Park"
MONTANA_COLSTRIP,"Montana, Colstrip"
MONTANA_COLUMBIA_FALLS,"Montana, Columbia Falls"
MONTANA_COLUMBUS,"Montana, Columbus"
MONTANA_CONRAD,"Montana, Conrad"
MONTANA_COOKE_CITY_SILVER_GATE,"Montana, Cooke City-Silver Gate"
MONTANA_CORAM,"Montana, Coram"
MONTANA_CORVALLIS,"Montana, Corvallis"
MONTANA_CROW_AGENCY,"Montana, Crow Agency"
MONTANA_CULBERTSON,"Montana, Culbertson"
MONTANA_CUSTER,"Montana, Custer"
MONTANA_CUT_BANK,"Montana, Cut Bank"
MONTANA_DARBY,"Montana, Darby"
MONTANA_DAYTON,"Montana, Dayton"
MONTANA_DE_BORGIA,"Montana, De Borgia"
MONTANA_DEER_LODGE,"Montana, Deer Lodge"
MONTANA_DENTON,"Montana, Denton"
MONTANA_DILLON,"Montana, Dillon"
MONTANA_DIXON,"Montana, Dixon"
MONTANA_DODSON,"Montana, Dodson"
MONTANA_DRUMMOND,"Montana, Drummond"
MONTANA_DUTTON,"Montana, Dutton"
MONTANA_EAST_GLACIER_PARK_VILLAGE,"Montana, East Glacier Park Village"
MONTANA_EAST_HELENA,"Montana, East Helena"
MONTANA_EAST_MISSOULA,"Montana, East Missoula"
MONTANA_EKALAKA,"Montana, Ekalaka"
MONTANA_ELLISTON,"Montana, Elliston"
MONTANA_ELMO,"Montana, Elmo"
MONTANA_ENNIS,"Montana, Ennis"
MONTANA_EUREKA,"Montana, Eureka"
MONTANA_EVARO,"Montana, Evaro"
MONTANA_EVERGREEN,"Montana, Evergreen"
MONTANA_FAIRFIELD,"Montana, Fairfield"
MONTANA_FAIRVIEW,"Montana, Fairview"
MONTANA_FALLON,"Montana, Fallon"
MONTANA_FINLEY_POINT,"Montana, Finley Point"
MONTANA_FLAXVILLE,"Montana, Flaxville"
MONTANA_FLORENCE,"Montana, Florence"
MONTANA_FORSYTH,"Montana, Forsyth"
MONTANA_FORT_BELKNAP_AGENCY,"Montana, Fort Belknap Agency"
MONTANA_FORT_BENTON,"Montana, Fort Benton"
MONTANA_FORTINE,"Montana, Fortine"
MONTANA_FORT_PECK,"Montana, Fort Peck"
MONTANA_FORT_SHAW,"Montana, Fort Shaw"
MONTANA_FORT_SMITH,"Montana, Fort Smith"
MONTANA_FOUR_CORNERS,"Montana, Four Corners"
MONTANA_FOX_LAKE,"Montana, Fox Lake"
MONTANA_FRAZER,"Montana, Frazer"
MONTANA_FRENCHTOWN,"Montana, Frenchtown"
MONTANA_FROID,"Montana, Froid"
MONTANA_FROMBERG,"Montana, Fromberg"
MONTANA_GARDINER,"Montana, Gardiner"
MONTANA_GARRISON,"Montana, Garrison"
MONTANA_GERALDINE,"Montana, Geraldine"
MONTANA_GILDFORD,"Montana, Gildford"
MONTANA_GLASGOW,"Montana, Glasgow"
MONTANA_GLENDIVE,"Montana, Glendive"
MONTANA_GRASS_RANGE,"Montana, Grass Range"
MONTANA_GREAT_FALLS,"Montana, Great Falls"
MONTANA_GREYCLIFF,"Montana, Greycliff"
MONTANA_HAMILTON,"Montana, Hamilton"
MONTANA_HARDIN,"Montana, Hardin"
MONTANA_HARLEM,"Montana, Harlem"
MONTANA_HARLOWTON,"Montana, Harlowton"
MONTANA_HARRISON,"Montana, Harrison"
MONTANA_HAVRE,"Montana, Havre"
MONTANA_HAVRE_NORTH,"Montana, Havre North"
